UF;CODUF;CODMUNIC;MUNICIPIO;POPULACAO;GEOCODE
MA;21;11078;São João do Soter;18543;2111078
MA;21;11102;São João dos Patos;25929;2111102
MA;21;11201;São José de Ribamar;177687;2111201
MA;21;11250;São José dos Basílios;7641;2111250
MA;21;11300;São Luís;1101884;2111300
MA;21;11409;São Luís Gonzaga do Maranhão;18856;2111409
MA;21;11508;São Mateus do Maranhão;41529;2111508
MA;21;11532;São Pedro da Água Branca;12690;2111532
MA;21;11573;São Pedro dos Crentes;4668;2111573
MA;21;11607;São Raimundo das Mangabeiras;18868;2111607
MA;21;11631;São Raimundo do Doca Bezerra;5237;2111631
MA;21;11672;São Roberto;6719;2111672
MA;21;11706;São Vicente Ferrer;22247;2111706
MA;21;11722;Satubinha;13914;2111722
MA;21;11748;Senador Alexandre Costa;11141;2111748
MA;21;11763;Senador La Rocque;14293;2111763
MA;21;11789;Serrano do Maranhão;10253;2111789
MA;21;11805;Sítio Novo;18081;2111805
MA;21;11904;Sucupira do Norte;10636;2111904
MA;21;11953;Sucupira do Riachão;5660;2111953
MA;21;12001;Tasso Fragoso;8521;2112001
MA;21;12100;Timbiras;29124;2112100
MA;21;12209;Timon;169107;2112209
MA;21;12233;Trizidela do Vale;21998;2112233
MA;21;12274;Tufilândia;5840;2112274
MA;21;12308;Tuntum;41832;2112308
MA;21;12407;Turiaçu;35604;2112407
MA;21;12456;Turilândia;25619;2112456
MA;21;12506;Tutóia;58860;2112506
MA;21;12605;Urbano Santos;33122;2112605
MA;21;12704;Vargem Grande;56510;2112704
MA;21;12803;Viana;52441;2112803
MA;21;12852;Vila Nova dos Martírios;13392;2112852
MA;21;12902;Vitória do Mearim;32764;2112902
MA;21;13009;Vitorino Freire;31523;2113009
MA;21;14007;Zé Doca;51714;2114007
PI;22;53;Acauã;7084;2200053
PI;22;103;Agricolândia;5139;2200103
PI;22;202;Água Branca;17411;2200202
PI;22;251;Alagoinha do Piauí;7651;2200251
PI;22;277;Alegrete do Piauí;4915;2200277
PI;22;301;Alto Longá;14304;2200301
PI;22;400;Altos;40524;2200400
PI;22;459;Alvorada do Gurguéia;5419;2200459
PI;22;509;Amarante;17598;2200509
PI;22;608;Angical do Piauí;6788;2200608
PI;22;707;Anísio de Abreu;9880;2200707
PI;22;806;Antônio Almeida;3164;2200806
PI;22;905;Aroazes;5835;2200905
PI;22;954;Aroeiras do Itaim;2551;2200954
PI;22;1002;Arraial;4727;2201002
PI;22;1051;Assunção do Piauí;7846;2201051
PI;22;1101;Avelino Lopes;11289;2201101
PI;22;1150;Baixa Grande do Ribeiro;11586;2201150
PI;22;1176;Barra D'Alcântara;3951;2201176
PI;22;1200;Barras;47066;2201200
PI;22;1309;Barreiras do Piauí;3348;2201309
PI;22;1408;Barro Duro;7032;2201408
PI;22;1507;Batalha;26857;2201507
PI;22;1556;Bela Vista do Piauí;4015;2201556
PI;22;1572;Belém do Piauí;3566;2201572
PI;22;1606;Beneditinos;10467;2201606
PI;22;1705;Bertolínia;5501;2201705
PI;22;1739;Betânia do Piauí;6205;2201739
PI;22;1770;Boa Hora;6781;2201770
PI;22;1804;Bocaina;4500;2201804
PI;22;1903;Bom Jesus;25179;2201903
PI;22;1919;Bom Princípio do Piauí;5630;2201919
PI;22;1929;Bonfim do Piauí;5670;2201929
PI;22;1945;Boqueirão do Piauí;6407;2201945
PI;22;1960;Brasileira;8329;2201960
PI;22;1988;Brejo do Piauí;3875;2201988
PI;22;2000;Buriti dos Lopes;19781;2202000
PI;22;2026;Buriti dos Montes;8244;2202026
PI;22;2059;Cabeceiras do Piauí;10586;2202059
PI;22;2075;Cajazeiras do Piauí;3559;2202075
PI;22;2083;Cajueiro da Praia;7642;2202083
PI;22;2091;Caldeirão Grande do Piauí;5776;2202091
PI;22;2109;Campinas do Piauí;5613;2202109
PI;22;2117;Campo Alegre do Fidalgo;5045;2202117
PI;22;2133;Campo Grande do Piauí;5943;2202133
PI;22;2174;Campo Largo do Piauí;7279;2202174
PI;22;2208;Campo Maior;46833;2202208
PI;22;2251;Canavieira;3950;2202251
PI;22;2307;Canto do Buriti;21187;2202307
PI;22;2406;Capitão de Campos;11417;2202406
PI;22;2455;Capitão Gervásio Oliveira;4100;2202455
PI;22;2505;Caracol;10916;2202505
PI;22;2539;Caraúbas do Piauí;5868;2202539
PI;22;2554;Caridade do Piauí;5067;2202554
PI;22;2604;Castelo do Piauí;19716;2202604
PI;22;2653;Caxingó;5424;2202653
PI;22;2703;Cocal;27787;2202703
PI;22;2711;Cocal de Telha;4891;2202711
PI;22;2729;Cocal dos Alves;6153;2202729
PI;22;2737;Coivaras;4020;2202737
PI;22;2752;Colônia do Gurguéia;6484;2202752
PI;22;2778;Colônia do Piauí;7656;2202778
PI;22;2802;Conceição do Canindé;4803;2202802
PI;22;2851;Coronel José Dias;4682;2202851
PI;22;2901;Corrente;26644;2202901
PI;22;3008;Cristalândia do Piauí;8294;2203008
PI;22;3107;Cristino Castro;10423;2203107
PI;22;3206;Curimatá;11388;2203206
PI;22;3230;Currais;4954;2203230
PI;22;3255;Curralinhos;4443;2203255
PI;22;3271;Curral Novo do Piauí;5343;2203271
PI;22;3305;Demerval Lobão;13817;2203305
PI;22;3354;Dirceu Arcoverde;7011;2203354
PI;22;3404;Dom Expedito Lopes;6904;2203404
PI;22;3420;Domingos Mourão;4355;2203420
PI;22;3453;Dom Inocêncio;9556;2203453
PI;22;3503;Elesbão Veloso;14602;2203503
PI;22;3602;Eliseu Martins;4915;2203602
PI;22;3701;Esperantina;39737;1707405
PI;22;3750;Fartura do Piauí;5307;2203750
PI;22;3800;Flores do Piauí;4463;2203800
PI;22;3859;Floresta do Piauí;2558;2203859
PI;22;3909;Floriano;59935;2203909
PI;22;4006;Francinópolis;5348;2204006
PI;22;4105;Francisco Ayres;4348;2204105
PI;22;4154;Francisco Macedo;3184;2204154
PI;22;4204;Francisco Santos;9319;2204204
PI;22;4303;Fronteiras;11625;2204303
PI;22;4352;Geminiano;5442;2204352
PI;22;4402;Gilbués;10690;2204402
PI;22;4501;Guadalupe;10499;2204501
PI;22;4550;Guaribas;4562;2204550
PI;22;4600;Hugo Napoleão;3877;2204600
PI;22;4659;Ilha Grande;9426;2204659
PI;22;4709;Inhuma;15308;2204709
PI;22;4808;Ipiranga do Piauí;9811;2204808
PI;22;4907;Isaías Coelho;8549;2204907
PI;22;5003;Itainópolis;11530;2205003
PI;22;5102;Itaueira;11019;2205102
PI;22;5151;Jacobina do Piauí;5741;2205151
PI;22;5201;Jaicós;19104;2205201
PI;22;5250;Jardim do Mulato;4504;2205250
PI;22;5276;Jatobá do Piauí;4865;2205276
PI;22;5300;Jerumenha;4452;2205300
PI;22;5359;João Costa;3008;2205359
PI;22;5409;Joaquim Pires;14354;2205409
PI;22;5458;Joca Marques;5443;2205458
PI;22;5508;José de Freitas;39208;2205508
PI;22;5516;Juazeiro do Piauí;5478;2205516
PI;22;5524;Júlio Borges;5627;2205524
PI;22;5532;Jurema;4763;2205532
PI;22;5540;Lagoinha do Piauí;2845;2205540
PI;22;5557;Lagoa Alegre;8542;2205557
PI;22;5565;Lagoa do Barro do Piauí;4655;2205565
PI;22;5573;Lagoa de São Francisco;6758;2205573
PI;22;5581;Lagoa do Piauí;4064;2205581
PI;22;5599;Lagoa do Sítio;5177;2205599
PI;22;5607;Landri Sales;5295;2205607
PI;22;5706;Luís Correia;30311;2205706
PI;22;5805;Luzilândia;25486;2205805
PI;22;5854;Madeiro;8310;2205854
PI;22;5904;Manoel Emídio;5349;2205904
PI;22;5953;Marcolândia;8492;2205953
PI;22;6001;Marcos Parente;4549;2206001
PI;22;6050;Massapê do Piauí;6441;2206050
PI;22;6100;Matias Olímpio;10936;2206100
PI;22;6209;Miguel Alves;33760;2206209
PI;22;6308;Miguel Leão;1246;2206308
PI;22;6357;Milton Brandão;6613;2206357
PI;22;6407;Monsenhor Gil;10564;2206407
PI;22;6506;Monsenhor Hipólito;7749;2206506
PI;22;6605;Monte Alegre do Piauí;10613;2206605
PI;22;6654;Morro Cabeça no Tempo;4532;2206654
PI;22;6670;Morro do Chapéu do Piauí;6796;2206670
PI;22;6696;Murici dos Portelas;9159;2206696
PI;22;6704;Nazaré do Piauí;7339;2206704
PI;22;6720;Nazária;8570;2206720
PI;22;6753;Nossa Senhora de Nazaré;4870;2206753
PI;22;6803;Nossa Senhora dos Remédios;8692;2206803
PI;22;6902;Novo Oriente do Piauí;6565;2206902
PI;22;6951;Novo Santo Antônio;2991;2206951
PI;22;7009;Oeiras;37029;2207009
PI;22;7108;Olho D'Água do Piauí;2459;2207108
PI;22;7207;Padre Marcos;6868;2207207
PI;22;7306;Paes Landim;4129;2207306
PI;22;7355;Pajeú do Piauí;3389;2207355
PI;22;7405;Palmeira do Piauí;5043;2207405
PI;22;7504;Palmeirais;14539;2207504
PI;22;7553;Paquetá;3945;2207553
PI;22;7603;Parnaguá;10791;2207603
PI;22;7702;Parnaíba;153078;2207702
PI;22;7751;Passagem Franca do Piauí;4313;2207751
PI;22;7777;Patos do Piauí;6392;2207777
PI;22;7793;Pau D'Arco do Piauí;4045;2207793
PI;22;7801;Paulistana;20523;2207801
PI;22;7850;Pavussu;3677;2207850
PI;22;7900;Pedro II;38742;2207900
PI;22;7934;Pedro Laurentino;2536;2207934
PI;22;7959;Nova Santa Rita;4374;2207959
PI;22;8007;Picos;78222;2208007
PI;22;8106;Pimenteiras;12127;2208106
PI;22;8205;Pio IX;18425;2208205
PI;22;8304;Piracuruca;28791;2208304
PI;22;8403;Piripiri;63742;2208403
PI;22;8502;Porto;12568;2208502
PI;22;8551;Porto Alegre do Piauí;2710;2208551
PI;22;8601;Prata do Piauí;3151;2208601
PI;22;8650;Queimada Nova;8992;2208650
PI;22;8700;Redenção do Gurguéia;8778;2208700
PI;22;8809;Regeneração;17978;2208809
PI;22;8858;Riacho Frio;4312;2208858
PI;22;8874;Ribeira do Piauí;4477;2208874
PI;22;8908;Ribeiro Gonçalves;7341;2208908
PI;22;9005;Rio Grande do Piauí;6432;2209005
PI;22;9104;Santa Cruz do Piauí;6240;2209104
PI;22;9153;Santa Cruz dos Milagres;4019;2209153
PI;22;9203;Santa Filomena;6253;2209203
PI;22;9302;Santa Luz;5860;2209302
PI;22;9351;Santana do Piauí;4634;2209351
PI;22;9377;Santa Rosa do Piauí;5257;2209377
PI;22;9401;Santo Antônio de Lisboa;6415;2209401
PI;22;9450;Santo Antônio dos Milagres;2161;2209450
PI;22;9500;Santo Inácio do Piauí;3798;2209500
PI;22;9559;São Braz do Piauí;4448;2209559
PI;22;9609;São Félix do Piauí;2942;2209609
PI;22;9658;São Francisco de Assis do Piauí;5755;2209658
PI;22;9708;São Francisco do Piauí;6423;2209708
PI;22;9757;São Gonçalo do Gurguéia;3041;2209757
PI;22;9807;São Gonçalo do Piauí;5015;2209807
PI;22;9856;São João da Canabrava;4608;2209856
PI;22;9872;São João da Fronteira;6042;2209872
PI;22;9906;São João da Serra;6139;2209906
PI;22;9955;São João da Varjota;4840;2209955
PI;22;9971;São João do Arraial;7989;2209971
PI;22;10003;São João do Piauí;20601;2210003
PI;22;10052;São José do Divino;5346;2210052
PI;22;10102;São José do Peixe;3745;2210102
PI;22;10201;São José do Piauí;6705;2210201
PI;22;10300;São Julião;6363;2210300
PI;22;10359;São Lourenço do Piauí;4573;2210359
PI;22;10375;São Luis do Piauí;2644;2210375
PI;22;10383;São Miguel da Baixa Grande;2452;2210383
PI;22;10391;São Miguel do Fidalgo;3039;2210391
PI;22;10409;São Miguel do Tapuio;17662;2210409
PI;22;10508;São Pedro do Piauí;14291;2210508
PI;22;10607;São Raimundo Nonato;34710;2210607
PI;22;10623;Sebastião Barros;3469;2210623
PI;22;10631;Sebastião Leal;4294;2210631
PI;22;10656;Sigefredo Pacheco;10041;2210656
PI;22;10706;Simões;14633;2210706
PI;22;10805;Simplício Mendes;12711;2210805
PI;22;10904;Socorro do Piauí;4569;2210904
PI;22;10938;Sussuapara;6730;2210938
PI;22;10953;Tamboril do Piauí;2919;2210953
PI;22;10979;Tanque do Piauí;2765;2210979
PI;22;11001;Teresina;864845;2211001
PI;22;11100;União;44485;2211100
PI;22;11209;Uruçuí;21558;2211209
PI;22;11308;Valença do Piauí;20918;2211308
PI;22;11357;Várzea Branca;4947;2211357
PI;22;11407;Várzea Grande;4391;2211407
PI;22;11506;Vera Mendes;3077;2211506
PI;22;11605;Vila Nova do Piauí;2971;2211605
PI;22;11704;Wall Ferraz;4462;2211704
CE;23;101;Abaiara;11737;2300101
CE;23;150;Acarape;14929;2300150
CE;23;200;Acaraú;62641;2300200
CE;23;309;Acopiara;54270;2300309
CE;23;408;Aiuaba;17399;2300408
CE;23;507;Alcântaras;11714;2300507
CE;23;606;Altaneira;7586;2300606
CE;23;705;Alto Santo;17146;2300705
CE;23;754;Amontada;43452;2300754
CE;23;804;Antonina do Norte;7353;2300804
CE;23;903;Apuiarés;14600;2300903
CE;23;1000;Aquiraz;80271;2301000
CE;23;1109;Aracati;74547;2301109
CE;23;1208;Aracoiaba;26469;2301208
CE;23;1257;Ararendá;10935;2301257
CE;23;1307;Araripe;21600;2301307
CE;23;1406;Aratuba;11847;2301406
CE;23;1505;Arneiroz;7840;2301505
CE;23;1604;Assaré;23417;2301604
CE;23;1703;Aurora;24654;2301703
CE;23;1802;Baixio;6288;2301802
CE;23;1851;Banabuiú;18197;2301851
CE;23;1901;Barbalha;60781;2301901
CE;23;1950;Barreira;22425;2301950
CE;23;2008;Barro;22680;2302008
CE;23;2057;Barroquinha;15017;2302057
CE;23;2107;Baturité;35750;2302107
CE;23;2206;Beberibe;53573;2302206
CE;23;2305;Bela Cruz;32591;2302305
CE;23;2404;Boa Viagem;54470;2302404
CE;23;2503;Brejo Santo;49477;2302503
CE;23;2602;Camocim;63661;2302602
CE;23;2701;Campos Sales;27426;2302701
CE;23;2800;Canindé;76997;2302800
CE;23;2909;Capistrano;17738;2302909
CE;23;3006;Caridade;22547;2303006
CE;23;3105;Cariré;18448;2303105
CE;23;3204;Caririaçu;26965;2303204
CE;23;3303;Cariús;18699;2303303
CE;23;3402;Carnaubal;17606;2303402
CE;23;3501;Cascavel;71743;2303501
CE;23;3600;Catarina;20698;2303600
CE;23;3659;Catunda;10342;2303659
CE;23;3709;Caucaia;361400;2303709
CE;23;3808;Cedro;25557;2303808
CE;23;3907;Chaval;13069;2303907
CE;23;3931;Choró;13521;2303931
CE;23;3956;Chorozinho;20264;2303956
CE;23;4004;Coreaú;23136;2304004
CE;23;4103;Crateús;75074;2304103
CE;23;4202;Crato;132123;2304202
CE;23;4236;Croatá;18063;2304236
CE;23;4251;Cruz;24827;2304251
CE;23;4269;Deputado Irapuan Pinheiro;9625;2304269
CE;23;4277;Ererê;7198;2304277
CE;23;4285;Eusébio;53618;2304285
CE;23;4301;Farias Brito;19450;2304301
CE;23;4350;Forquilha;24218;2304350
CE;23;4400;Fortaleza;2669342;2304400
CE;23;4459;Fortim;16480;2304459
CE;23;4509;Frecheirinha;14072;2304509
CE;23;4608;General Sampaio;7618;2304608
CE;23;4657;Graça;14399;2304657
CE;23;4707;Granja;54748;2304707
CE;23;4806;Granjeiro;4844;2304806
CE;23;4905;Groaíras;11068;2304905
CE;23;4954;Guaiúba;26064;2304954
CE;23;5001;Guaraciaba do Norte;40642;2305001
CE;23;5100;Guaramiranga;5193;2305100
CE;23;5209;Hidrolândia;19978;2305209
CE;23;5233;Horizonte;67337;2305233
CE;23;5266;Ibaretama;13353;2305266
CE;23;5308;Ibiapina;24997;2305308
CE;23;5332;Ibicuitinga;12525;2305332
CE;23;5357;Icapuí;19934;2305357
CE;23;5407;Icó;68018;2305407
CE;23;5506;Iguatu;102498;2305506
CE;23;5605;Independência;26178;2305605
CE;23;5654;Ipaporanga;11593;2305654
CE;23;5704;Ipaumirim;12463;2305704
CE;23;5803;Ipu;41964;2305803
CE;23;5902;Ipueiras;38166;1709807
CE;23;6009;Iracema;14297;1400282
CE;23;6108;Irauçuba;24156;2306108
CE;23;6207;Itaiçaba;7827;2306207
CE;23;6256;Itaitinga;37980;2306256
CE;23;6306;Itapajé;52675;2306306
CE;23;6405;Itapipoca;129358;2306405
CE;23;6504;Itapiúna;20382;2306504
CE;23;6553;Itarema;41826;2306553
CE;23;6603;Itatira;21647;2306603
CE;23;6702;Jaguaretama;18162;2306702
CE;23;6801;Jaguaribara;11401;2306801
CE;23;6900;Jaguaribe;34682;2306900
CE;23;7007;Jaguaruana;33705;2307007
CE;23;7106;Jardim;27174;2307106
CE;23;7205;Jati;8111;2307205
CE;23;7254;Jijoca de Jericoacoara;19816;2307254
CE;23;7304;Juazeiro do Norte;274207;2307304
CE;23;7403;Jucás;24833;2307403
CE;23;7502;Lavras da Mangabeira;31508;2307502
CE;23;7601;Limoeiro do Norte;59540;2307601
CE;23;7635;Madalena;19691;2307635
CE;23;7650;Maracanaú;227886;2307650
CE;23;7700;Maranguape;128978;2307700
CE;23;7809;Marco;27361;2307809
CE;23;7908;Martinópole;11233;2307908
CE;23;8005;Massapê;38737;2308005
CE;23;8104;Mauriti;47962;2308104
CE;23;8203;Meruoca;15057;2308203
CE;23;8302;Milagres;27512;2308302
CE;23;8351;Milhã;13155;2308351
CE;23;8377;Miraíma;13818;2308377
CE;23;8401;Missão Velha;35393;2308401
CE;23;8500;Mombaça;43797;2308500
CE;23;8609;Monsenhor Tabosa;17234;2308609
CE;23;8708;Morada Nova;61890;2308708
CE;23;8807;Moraújo;8724;2308807
CE;23;8906;Morrinhos;22534;2308906
CE;23;9003;Mucambo;14537;2309003
CE;23;9102;Mulungu;10823;2309102
CE;23;9201;Nova Olinda;15565;1714880
CE;23;9300;Nova Russas;32328;2309300
CE;23;9409;Novo Oriente;28607;2309409
CE;23;9458;Ocara;25703;2309458
CE;23;9508;Orós;21427;2309508
CE;23;9607;Pacajus;72203;2309607
CE;23;9706;Pacatuba;83432;2309706
CE;23;9805;Pacoti;12261;2309805
CE;23;9904;Pacujá;6533;2309904
CE;23;10001;Palhano;9386;2310001
CE;23;10100;Palmácia;13322;2310100
CE;23;10209;Paracuru;35076;2310209
CE;23;10258;Paraipaba;32744;2310258
CE;23;10308;Parambu;31521;2310308
CE;23;10407;Paramoti;12226;2310407
CE;23;10506;Pedra Branca;43258;2310506
CE;23;10605;Penaforte;9077;2310605
CE;23;10704;Pentecoste;37751;2310704
CE;23;10803;Pereiro;16307;2310803
CE;23;10852;Pindoretama;20567;2310852
CE;23;10902;Piquet Carneiro;16959;2310902
CE;23;10951;Pires Ferreira;10951;2310951
CE;23;11009;Poranga;12336;2311009
CE;23;11108;Porteiras;14996;2311108
CE;23;11207;Potengi;11045;2311207
CE;23;11231;Potiretama;6419;2311231
CE;23;11264;Quiterianópolis;21084;2311264
CE;23;11306;Quixadá;87728;2311306
CE;23;11355;Quixelô;16178;2311355
CE;23;11405;Quixeramobim;81082;2311405
CE;23;11504;Quixeré;22149;2311504
CE;23;11603;Redenção;29053;1506138
CE;23;11702;Reriutaba;18491;2311702
CE;23;11801;Russas;78194;2311801
CE;23;11900;Saboeiro;15819;2311900
CE;23;11959;Salitre;16554;2311959
CE;23;12007;Santana do Acaraú;32452;2312007
CE;23;12106;Santana do Cariri;17700;2312106
CE;23;12205;Santa Quitéria;43703;2312205
CE;23;12304;São Benedito;47903;2312304
CE;23;12403;São Gonçalo do Amarante;48422;2312403
CE;23;12502;São João do Jaguaribe;7645;2312502
CE;23;12601;São Luís do Curu;13000;2312601
CE;23;12700;Senador Pompeu;25496;2312700
CE;23;12809;Senador Sá;7623;2312809
CE;23;12908;Sobral;208935;2312908
CE;23;13005;Solonópole;18324;2313005
CE;23;13104;Tabuleiro do Norte;30697;2313104
CE;23;13203;Tamboril;26251;2313203
CE;23;13252;Tarrafas;8592;2313252
CE;23;13302;Tauá;58859;2313302
CE;23;13351;Tejuçuoca;19187;2313351
CE;23;13401;Tianguá;75946;2313401
CE;23;13500;Trairi;55918;2313500
CE;23;13559;Tururu;16271;2313559
CE;23;13609;Ubajara;34792;2313609
CE;23;13708;Umari;7733;2313708
CE;23;13757;Umirim;19825;2313757
CE;23;13807;Uruburetama;21850;2313807
CE;23;13906;Uruoca;13840;2313906
CE;23;13955;Varjota;18420;2313955
CE;23;14003;Várzea Alegre;40721;2314003
CE;23;14102;Viçosa do Ceará;60889;2314102
RN;24;109;Acari;11136;2400109
RN;24;208;Açu;58017;2400208
RN;24;307;Afonso Bezerra;11035;2400307
RN;24;406;Água Nova;3252;2400406
RN;24;505;Alexandria;13577;2400505
RN;24;604;Almino Afonso;4735;2400604
RN;24;703;Alto do Rodrigues;14529;2400703
RN;24;802;Angicos;11714;2400802
RN;24;901;Antônio Martins;7145;2400901
RN;24;1008;Apodi;35845;2401008
RN;24;1107;Areia Branca;27774;2401107
RN;24;1206;Arês;14306;2401206
RN;24;1305;Campo Grande;9655;2701506
RN;24;1404;Baía Formosa;9271;2401404
RN;24;1453;Baraúna;28374;2401453
RN;24;1503;Barcelona;3998;2401503
RN;24;1602;Bento Fernandes;5497;2401602
RN;24;1651;Bodó;2223;2401651
RN;24;1701;Bom Jesus;10210;2201903
RN;24;1800;Brejinho;12699;2401800
RN;24;1859;Caiçara do Norte;6549;2401859
RN;24;1909;Caiçara do Rio do Vento;3684;2401909
RN;24;2006;Caicó;67952;2402006
RN;24;2105;Campo Redondo;11217;2402105
RN;24;2204;Canguaretama;34276;2402204
RN;24;2303;Caraúbas;20493;2402303
RN;24;2402;Carnaúba dos Dantas;8180;2402402
RN;24;2501;Carnaubais;10759;2402501
RN;24;2600;Ceará-Mirim;73497;2402600
RN;24;2709;Cerro Corá;11179;2402709
RN;24;2808;Coronel Ezequiel;5506;2402808
RN;24;2907;Coronel João Pessoa;4912;2402907
RN;24;3004;Cruzeta;7998;2403004
RN;24;3103;Currais Novos;44786;2403103
RN;24;3202;Doutor Severiano;7076;2403202
RN;24;3251;Parnamirim;261469;2403251
RN;24;3301;Encanto;5638;2403301
RN;24;3400;Equador;6045;2403400
RN;24;3509;Espírito Santo;10505;2403509
RN;24;3608;Extremoz;28583;2403608
RN;24;3707;Felipe Guerra;5985;2403707
RN;24;3756;Fernando Pedroza;3054;2403756
RN;24;3806;Florânia;9116;2403806
RN;24;3905;Francisco Dantas;2824;2403905
RN;24;4002;Frutuoso Gomes;4068;2404002
RN;24;4101;Galinhos;2786;2404101
RN;24;4200;Goianinha;26328;2404200
RN;24;4309;Governador Dix-Sept Rosado;13037;2404309
RN;24;4408;Grossos;10383;2404408
RN;24;4507;Guamaré;15659;2404507
RN;24;4606;Ielmo Marinho;13766;2404606
RN;24;4705;Ipanguaçu;15491;2404705
RN;24;4804;Ipueira;2241;2404804
RN;24;4853;Itajá;7548;2404853
RN;24;4903;Itaú;5878;2404903
RN;24;5009;Jaçanã;9133;2405009
RN;24;5108;Jandaíra;6878;2405108
RN;24;5207;Janduís;5268;2405207
RN;24;5306;Januário Cicco;10181;2405306
